tweet_id,year,month,day,weekday,hour,minute,text,rating_numerator,rating_denominator,favorite_count,retweet_count,name,stage,dog_type
736010884653420544,2016,5,27,4,1,47,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10,10,7217.0,2693.0,,,golden_retriever
736225175608430592,2016,5,27,4,15,58,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10,10,7465.0,2531.0,very,,Labrador_retriever
736365877722001409,2016,5,28,5,1,18,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,3651.0,1109.0,Rory,pupper,toy_poodle
736392552031657984,2016,5,28,5,3,4,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,13,10,16279.0,6628.0,mad,pupper,
736736130620620800,2016,5,29,6,1,49,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13,10,3860.0,1536.0,Chadrick,,schipperke
737310737551491075,2016,5,30,0,15,52,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13,10,13470.0,6716.0,,,
737322739594330112,2016,5,30,0,16,40,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9,10,3314.0,728.0,Lily,,
737445876994609152,2016,5,31,1,0,49,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,9411.0,4037.0,,floofer,Samoyed
737678689543020544,2016,5,31,1,16,14,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11,10,4622.0,1190.0,,,Pembroke
737800304142471168,2016,6,1,2,0,17,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10,10,9229.0,3159.0,Bella,,malamute
737826014890496000,2016,6,1,2,2,0,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10,10,4816.0,1601.0,Remy,,vizsla
738156290900254721,2016,6,1,2,23,52,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10,10,2273.0,580.0,Storkson,,pug
738166403467907072,2016,6,2,3,0,32,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12,10,8042.0,3021.0,Axel,,keeshond
738184450748633089,2016,6,2,3,1,44,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9,10,3958.0,1104.0,,,Bedlington_terrier
738402415918125056,2016,6,2,3,16,10,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10,10,2998.0,737.0,,,cocker_spaniel
738537504001953792,2016,6,3,4,1,7,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,4686.0,1391.0,Bayley,puppo,chow
738883359779196928,2016,6,4,5,0,1,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10,10,3034.0,718.0,,,Labrador_retriever
738885046782832640,2016,6,4,5,0,8,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11,10,3498.0,1041.0,Charles,,American_Staffordshire_terrier
739238157791694849,2016,6,4,5,23,31,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,106721.0,52593.0,,doggo,Eskimo_dog
739485634323156992,2016,6,5,6,15,54,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6,10,6574.0,2631.0,Kyle,,Walker_hound
739544079319588864,2016,6,5,6,19,47,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10,10,36343.0,19171.0,,,Labrador_retriever
739606147276148736,2016,6,5,6,23,53,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,4972.0,1487.0,Benji,pupper,Blenheim_spaniel
739623569819336705,2016,6,6,0,1,2,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,12,10,3492.0,1235.0,,doggo,
739844404073074688,2016,6,6,0,15,40,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12,10,3513.0,785.0,Simba,,toy_poodle
739932936087216128,2016,6,6,0,21,32,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10,10,3742.0,982.0,Rorie,,redbone
739979191639244800,2016,6,7,1,0,36,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12,10,18443.0,5364.0,Nollie,,Irish_water_spaniel
740214038584557568,2016,6,7,1,16,9,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10,10,6163.0,1777.0,getting,,Chesapeake_Bay_retriever
740359016048689152,2016,6,8,2,1,45,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9,10,3040.0,794.0,Chase,,golden_retriever
740365076218183684,2016,6,8,2,2,9,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10,10,2241.0,384.0,,,
740373189193256964,2016,6,8,2,2,41,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",14,10,32460.0,12085.0,,,golden_retriever
740676976021798912,2016,6,8,2,22,48,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,16776.0,6180.0,Baloo,pupper,Norwegian_elkhound
740699697422163968,2016,6,9,3,0,19,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,8,10,2646.0,705.0,Chip,,
740711788199743490,2016,6,9,3,1,7,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9,10,3138.0,858.0,,,toy_poodle
740995100998766593,2016,6,9,3,19,52,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10,10,5804.0,2456.0,Leo,,malamute
741067306818797568,2016,6,10,4,0,39,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,8827.0,2798.0,just,pupper,golden_retriever
741099773336379392,2016,6,10,4,2,48,This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ,11,10,9183.0,5000.0,Ted,,
741303864243200000,2016,6,10,4,16,19,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12,10,8097.0,2906.0,Theodore,,Chihuahua
741438259667034112,2016,6,11,5,1,13,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9,10,3405.0,743.0,Tucker,,Chesapeake_Bay_retriever
741743634094141440,2016,6,11,5,21,27,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,7528.0,2486.0,Aqua,pupper,Labrador_retriever
741793263812808706,2016,6,12,6,0,44,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,10,10,4208.0,1381.0,,,kuvasz
742150209887731712,2016,6,13,0,0,22,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,4693.0,1391.0,Edmund,pupper,French_bulldog
742161199639494656,2016,6,13,0,1,6,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,12,10,3986.0,1239.0,Doug,,
742385895052087300,2016,6,13,0,15,59,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11,10,6270.0,1768.0,Phil,,Cardigan
742423170473463808,2016,6,13,0,18,27,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,9063.0,3405.0,Bell,,pug
742465774154047488,2016,6,13,0,21,16,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14,10,6727.0,3583.0,,pupper,
742528092657332225,2016,6,14,1,1,24,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,10,10,4088.0,1790.0,Maxaroni,,
742534281772302336,2016,6,14,1,1,49,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",11,10,6531.0,3265.0,,doggo,
743210557239623680,2016,6,15,2,22,36,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10,10,3550.0,1233.0,Kayla,,golden_retriever
743222593470234624,2016,6,15,2,23,24,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12,10,5716.0,1728.0,a,pupper,kuvasz
743253157753532416,2016,6,16,3,1,25,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,3919.0,1114.0,Kilo,puppo,malamute
743510151680958465,2016,6,16,3,18,26,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13,10,7395.0,3407.0,Beya,,
743545585370791937,2016,6,16,3,20,47,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11,10,3265.0,857.0,Bentley,,standard_poodle
743595368194129920,2016,6,17,4,0,5,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,7,10,16890.0,5929.0,Harold,,
743609206067040256,2016,6,17,4,1,0,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10,10,4151.0,1266.0,Stark,,Weimaraner
743895849529389061,2016,6,17,4,19,59,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,10,10,3391.0,875.0,,,dalmatian
743980027717509120,2016,6,18,5,1,33,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11,10,3885.0,1001.0,Geno,,bull_mastiff
744223424764059648,2016,6,18,5,17,41,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",12,10,1530.0,323.0,actually,pupper,
744234799360020481,2016,6,18,5,18,26,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,144149.0,70270.0,,doggo,Labrador_retriever
744334592493166593,2016,6,19,6,1,2,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11,10,6322.0,1923.0,Blanket,,Samoyed
744709971296780288,2016,6,20,0,1,54,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10,10,5204.0,1429.0,Harvey,,Shetland_sheepdog
744971049620602880,2016,6,20,0,19,11,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12,10,7272.0,2431.0,Indie,,toy_poodle
744995568523612160,2016,6,20,0,20,49,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,2733.0,567.0,Abby,puppo,Old_English_sheepdog
745057283344719872,2016,6,21,1,0,54,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12,10,6735.0,2043.0,Oliver,,Shetland_sheepdog
745074613265149952,2016,6,21,1,2,3,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,11,10,7242.0,3171.0,Jeffrey,,
745314880350101504,2016,6,21,1,17,58,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12,10,6579.0,2467.0,Sugar,,
745422732645535745,2016,6,22,2,1,6,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9,10,7923.0,2189.0,very,,Labrador_retriever
745433870967832576,2016,6,22,2,1,50,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,6518.0,2299.0,Lenox,doggo,basset
745712589599014916,2016,6,22,2,20,18,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7,10,6481.0,2115.0,Percy,,chow
745789745784041472,2016,6,23,3,1,25,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10,10,3650.0,961.0,Gus,,Pekinese
746056683365994496,2016,6,23,3,19,5,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11,10,3314.0,737.0,Arlen,,Shetland_sheepdog
746131877086527488,2016,6,24,4,0,4,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10,10,6367.0,1990.0,Gustav,,chow
746369468511756288,2016,6,24,4,15,48,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9,10,5741.0,1481.0,an,,German_shepherd
746507379341139972,2016,6,25,5,0,56,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10,10,4333.0,989.0,Shiloh,,toy_poodle
746542875601690625,2016,6,25,5,3,17,Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,11,10,4671.0,1739.0,,floofer,
746726898085036033,2016,6,25,5,15,29,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12,10,5617.0,1632.0,Abby,,golden_retriever
746757706116112384,2016,6,25,5,17,31,This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,11,10,8802.0,3544.0,Maddie,,
746790600704425984,2016,6,25,5,19,42,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10,10,4506.0,1456.0,,,Boston_bull
746872823977771008,2016,6,26,6,1,8,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11,10,5547.0,1934.0,a,,Pembroke
747103485104099331,2016,6,26,6,16,25,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11,10,8859.0,3609.0,,,Labrador_retriever
747204161125646336,2016,6,26,6,23,5,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,10,10,3116.0,828.0,Clark,,
747219827526344708,2016,6,27,0,0,7,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11,10,4873.0,1431.0,Atticus,,Shetland_sheepdog
747439450712596480,2016,6,27,0,14,40,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR,12,10,5023.0,1747.0,Linus,,
747461612269887489,2016,6,27,0,16,8,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,10,10,3578.0,937.0,,,
747512671126323200,2016,6,27,0,19,31,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10,10,5103.0,1471.0,,,Cardigan
747594051852075008,2016,6,28,1,0,54,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11,10,3413.0,944.0,,,basenji
747600769478692864,2016,6,28,1,1,21,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10,10,2163.0,520.0,Bookstore,,Chesapeake_Bay_retriever
747648653817413632,2016,6,28,1,4,31,This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10  https://t.co/zexdr61Q5M,12,10,11917.0,5297.0,Keurig,,
747816857231626240,2016,6,28,1,15,40,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,4,10,4489.0,1052.0,a,,Pembroke
747844099428986880,2016,6,28,1,17,28,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11,10,2619.0,672.0,Huxley,,Pembroke
747885874273214464,2016,6,28,1,20,14,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8,10,2708.0,875.0,a,,kuvasz
747933425676525569,2016,6,28,1,23,23,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11,10,6156.0,2343.0,,,Samoyed
747963614829678593,2016,6,29,2,1,23,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10,10,5357.0,1948.0,,pupper,kelpie
748220828303695873,2016,6,29,2,18,25,Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH,13,10,13100.0,7078.0,,,
748307329658011649,2016,6,30,3,0,9,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO",7,10,3431.0,652.0,,,
748324050481647620,2016,6,30,3,1,15,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11,10,3439.0,688.0,Duke,,Shetland_sheepdog
748337862848962560,2016,6,30,3,2,10,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,13,10,7024.0,3719.0,,pupper,
748346686624440324,2016,6,30,3,2,45,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10,10,4830.0,1119.0,,,borzoi
748568946752774144,2016,6,30,3,17,28,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12,10,2037.0,605.0,Cora,,Tibetan_terrier
748575535303884801,2016,6,30,3,17,54,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,6,10,5612.0,1795.0,one,,soft-coated_wheaten_terrier
748692773788876800,2016,7,1,4,1,40,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,10,10,3944.0,1222.0,his,doggo,
748699167502000129,2016,7,1,4,2,6,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11,10,4396.0,1452.0,Tripp,,Pembroke
748705597323898880,2016,7,1,4,2,31,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,13,10,2577.0,871.0,,,
748932637671223296,2016,7,1,4,17,33,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,5390.0,2052.0,Divine,doggo,borzoi
748977405889503236,2016,7,1,4,20,31,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,10,10,9988.0,3119.0,not,,German_short-haired_pointer
749036806121881602,2016,7,2,5,0,27,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,8,10,2873.0,728.0,Dietrich,,West_Highland_white_terrier
749064354620928000,2016,7,2,5,2,17,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11,10,4487.0,1400.0,Winston,,pug
749075273010798592,2016,7,2,5,3,0,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,11,10,5345.0,1876.0,Boomer,doggo,
749317047558017024,2016,7,2,5,19,1,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,10,5081.0,2037.0,Blu,floofer,wire-haired_fox_terrier
749395845976588288,2016,7,3,6,0,14,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10,10,7931.0,3139.0,George,,Pomeranian
749403093750648834,2016,7,3,6,0,43,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,10,10,2429.0,489.0,,,Chesapeake_Bay_retriever
749417653287129088,2016,7,3,6,1,41,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,10,5652.0,1504.0,Finn,pupper,papillon
749774190421639168,2016,7,4,0,1,17,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,12,10,4339.0,1203.0,Lucy,,Pekinese
749981277374128128,2016,7,4,0,15,0,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776,10,4767.0,2268.0,Atticus,,
749996283729883136,2016,7,4,0,16,0,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12,10,2819.0,754.0,Bo,,Old_English_sheepdog
750011400160841729,2016,7,4,0,17,0,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,2995.0,819.0,Piper,doggo,Boston_bull
750026558547456000,2016,7,4,0,18,0,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,10,10,2519.0,716.0,Jax,,standard_poodle
750041628174217216,2016,7,4,0,19,0,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13,10,2948.0,563.0,Beau,,Labrador_retriever
750056684286914561,2016,7,4,0,20,0,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,11,10,2947.0,817.0,Jameson,,Saluki
750071704093859840,2016,7,4,0,21,0,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10,10,7226.0,3017.0,,pupper,redbone
750086836815486976,2016,7,4,0,22,0,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12,10,2020.0,490.0,Spanky,,pug
750101899009982464,2016,7,4,0,23,0,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11,10,2833.0,771.0,Lilah,,golden_retriever
750117059602808832,2016,7,5,1,0,0,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,10,10,4036.0,1204.0,Calvin,,Shih-Tzu
750132105863102464,2016,7,5,1,1,0,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11,10,3354.0,1174.0,Stewie,,toy_poodle
750147208377409536,2016,7,5,1,2,0,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13,10,2900.0,873.0,,,pug
750383411068534784,2016,7,5,1,17,38,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,10,4256.0,1038.0,Zoe,pupper,Border_collie
750429297815552001,2016,7,5,1,20,41,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,10,12262.0,3902.0,Arnie,,golden_retriever
750506206503038976,2016,7,6,2,1,46,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,8,10,4121.0,1043.0,Malcolm,pupper,
750719632563142656,2016,7,6,2,15,54,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12,10,12211.0,4568.0,Meyer,,Pembroke
750868782890057730,2016,7,7,3,1,47,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,10,4437.0,1241.0,Milo,pupper,toy_poodle
751132876104687617,2016,7,7,3,19,16,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,10,4710.0,1178.0,Cooper,puppo,Labrador_retriever
751205363882532864,2016,7,8,4,0,4,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12,10,5882.0,1658.0,,,Labrador_retriever
751251247299190784,2016,7,8,4,3,7,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10,10,11693.0,5367.0,Gilbert,,Walker_hound
751456908746354688,2016,7,8,4,16,44,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,2996.0,919.0,,pupper,golden_retriever
751538714308972544,2016,7,8,4,22,9,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10,10,4697.0,1143.0,Max,,Labrador_retriever
751583847268179968,2016,7,9,5,1,8,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,10,4091.0,1001.0,,doggo,dalmatian
751598357617971201,2016,7,9,5,2,6,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13,10,7384.0,2820.0,Toby,,toy_poodle
751793661361422336,2016,7,9,5,15,2,This is Fred. He's having one heck of a summer. 11/10 https://t.co/I7SFchkNk4,11,10,5376.0,2606.0,Fred,,
751830394383790080,2016,7,9,5,17,28,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,10,5418.0,1777.0,Tucker,,chow
751937170840121344,2016,7,10,6,0,32,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,10,4813.0,1193.0,Ruby,,Lakeland_terrier
